bill_id,state,bill_number,title,date of introduction,chamber of origin,final status,date of final,text
1073823,CA,AB1945,California Global Warming Solutions Act of 2006: Greenhouse Gas Reduction Fund: investment plan.,2018-01-29,A,Vetoed by Governor.,2018-09-27,https://legiscan.com/CA/text/AB1945/id/1818599
1335321,CA,AB2148,Climate change: adaptation: regional climate adaptation planning groups: regional climate adaptation plans.,2020-02-10,A,Re-referred to Com. on NAT. RES.,2020-03-09,https://legiscan.com/CA/text/AB2148/id/2163460
853130,CA,SB1441,Natural gas: methane emissions.,2016-02-19,S,From Assembly without further action.,2016-11-30,https://legiscan.com/CA/text/SB1441/id/1425926
1451091,CA,AB680,Greenhouse Gas Reduction Fund: California Jobs Plan Act of 2021.,2021-02-12,A,"Chaptered by Secretary of State - Chapter 746, Statutes of 2021.",2021-10-09,https://legiscan.com/CA/text/AB680/id/2436783
1210823,CA,SB351,Climate change: Transformative Climate Communities Program.,2019-02-19,S,"Chaptered by Secretary of State. Chapter 368, Statutes of 2019.",2019-09-27,https://legiscan.com/CA/text/SB351/id/2055339
821236,CA,SB888,Gas corporations: emergency management: leak mitigation.,2016-01-20,S,"Chaptered by Secretary of State. Chapter 536, Statutes of 2016.",2016-09-23,https://legiscan.com/CA/text/SB888/id/1430516
1210701,CA,AB753,Tribal gaming: compact ratification.,2019-02-19,A,"Chaptered by Secretary of State - Chapter 683, Statutes of 2019.",2019-10-09,https://legiscan.com/CA/text/AB753/id/2056741
63204,CA,SCR15,Earth Hour.,2009-02-11,,"Chaptered by Secretary of State. Res. Chapter 6, Statutes of 2009.",2009-03-25,https://legiscan.com/CA/text/SCR15/id/62354
716751,CA,SB185,Public retirement systems: public divestiture of thermal coal companies.,2015-02-09,S,"Chaptered by Secretary of State. Chapter 605, Statutes of 2015.",2015-10-08,https://legiscan.com/CA/text/SB185/id/1265214
1086522,CA,AB2145,Vehicular air pollution.,2018-02-12,A,"Chaptered by Secretary of State - Chapter 672, Statutes of 2018.",2018-09-22,https://legiscan.com/CA/text/AB2145/id/1821117
1086653,CA,AB2195,Natural gas: out-of-state sources: greenhouse gases.,2018-02-12,A,"Chaptered by Secretary of State - Chapter 371, Statutes of 2018.",2018-09-13,https://legiscan.com/CA/text/AB2195/id/1819921
963034,CA,AB733,Enhanced infrastructure financing districts: projects: climate change.,2017-02-15,A,"Chaptered by Secretary of State - Chapter 657, Statutes of 2017.",2017-10-11,https://legiscan.com/CA/text/AB733/id/1652623
1205509,CA,SB295,Personal income taxes: Fire Safe Home Tax Credits.,2019-02-14,S,August 30 hearing: Held in committee and under submission.,2019-08-30,https://legiscan.com/CA/text/SB295/id/2049356
1092546,CA,AB3012,State Coastal Conservancy: grants: climate change projects.,2018-02-16,A,"Chaptered by Secretary of State - Chapter 657, Statutes of 2018.",2018-09-21,https://legiscan.com/CA/text/AB3012/id/1820741
1347833,CA,SB1372,Wildlife corridors and connectivity: Wildlife and Biodiversity Protection and Movement Act of 2020.,2020-02-21,S,Referral to Com. on N.R. & W. rescinded due to the shortened 2020 Legislative Calendar.,2020-05-12,https://legiscan.com/CA/text/SB1372/id/2175572
737415,CA,AB761,Carbon sequestration: working lands.,2015-02-25,A,From Senate committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB761/id/1243489
1454979,CA,SB475,Transportation planning: sustainable communities strategies.,2021-02-17,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/SB475/id/2331061
956686,CA,AB398,California Global Warming Solutions Act of 2006: market-based compliance mechanisms: fire prevention fees: sales and use tax manufacturing exemption.,2017-02-09,A,"Chaptered by Secretary of State - Chapter 135, Statutes of 2017.",2017-07-25,https://legiscan.com/CA/text/AB398/id/1642379
1592818,CA,SB1123,Resilience Navigators Program: climate-related disaster resilience grant and loan programs.,2022-02-16,S,Set for hearing April 27.,2022-04-14,https://legiscan.com/CA/text/SB1123/id/2550552
1567061,CA,AB1676,Pipeline safety: carbon dioxide.,2022-01-20,A,"From committee: Amend, and do pass as amended and re-refer to Com. on NAT. RES. with recommendation: To Consent Calendar. (Ayes 12. Noes 0.) (April 6).",2022-04-07,https://legiscan.com/CA/text/AB1676/id/2561524
1215684,CA,AB1567,Organic waste: scoping plan.,2019-02-22,A,Referred to Com. on N.R. & W.,2020-06-23,https://legiscan.com/CA/text/AB1567/id/2099092
1522605,CA,ACR109,Extreme heat: state response.,2021-08-30,A,Referred to Com. on NAT. RES.,2022-02-02,https://legiscan.com/CA/text/ACR109/id/2473882
1303149,CA,AB1920,Climate change: California Climate Adaptation Center and Regional Support Network.,2020-01-13,A,Re-referred to Com. on NAT. RES.,2020-05-05,https://legiscan.com/CA/text/AB1920/id/2181331
1444464,CA,SB359,Climate change: Resilient Merced County Incentive Pilot Program.,2021-02-09,S,Returned to Secretary of Senate pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/SB359/id/2375731
1295855,CA,SB795,Economic development: housing: workforce development: climate change infrastructure.,2020-01-06,S,August 20 hearing: Held in committee and under submission.,2020-08-20,https://legiscan.com/CA/text/SB795/id/2203439
840649,CA,SB974,Local government: omnibus.,2016-02-08,S,"Chaptered by Secretary of State. Chapter 366, Statutes of 2016.",2016-09-14,https://legiscan.com/CA/text/SB974/id/1429288
1345542,CA,AB2585,California-China Climate Institute.,2020-02-20,A,Re-referred to Com. on HIGHER ED.,2020-05-05,https://legiscan.com/CA/text/AB2585/id/2181124
624745,CA,SB1184,San Francisco Bay Conservation and Development,2014-02-20,S,Held in committee and under submission.,2014-05-23,https://legiscan.com/CA/text/SB1184/id/996093
1208103,CA,AB660,Personal information: contact tracing.,2019-02-15,A,In committee: Held under submission.,2020-08-20,https://legiscan.com/CA/text/AB660/id/2204508
62119,CA,SB104,California Global Warming Solutions Act of 2006:,2009-01-27,,"Chaptered by Secretary of State. Chapter 331, Statutes of 2009.",2009-10-11,https://legiscan.com/CA/text/SB104/id/61408
289946,CA,ACR28,Earth Hour.,2011-02-24,,"Chaptered by Secretary of State - Res. Chapter 9, Statutes of 2011.",2011-04-04,https://legiscan.com/CA/text/ACR28/id/234067
661020,CA,AB33,Electrical corporations: energy storage systems: long duration bulk energy storage resources.,2014-12-01,A,"Chaptered by Secretary of State - Chapter 680, Statutes of 2016.",2016-09-26,https://legiscan.com/CA/text/AB33/id/1430819
851619,CA,AB2206,Renewable gas.,2016-02-18,A,From Senate committee without further action.,2016-11-30,https://legiscan.com/CA/text/AB2206/id/1421206
625855,CA,AB2686,"Clean, Safe, and Reliable Drinking Water Supply Act of 2014.",2014-02-21,A,In committee: Hearing postponed by committee.,2014-08-06,https://legiscan.com/CA/text/AB2686/id/1017948
1385399,CA,AB9,Fire safety and prevention: wildfires: fire adapted communities: Office of the State Fire Marshal: community wildfire preparedness and mitigation.,2020-12-07,A,"Chaptered by Secretary of State - Chapter 225, Statutes of 2021.",2021-09-23,https://legiscan.com/CA/text/AB9/id/2434234
824828,CA,AB1697,Alternative and Renewable Fuel and Vehicle Technology,2016-01-21,A,"Chaptered by Secretary of State - Chapter 446, Statutes of 2016.",2016-09-22,https://legiscan.com/CA/text/AB1697/id/1430841
1594480,CA,AB2649,Natural Carbon Sequestration and Resilience Act of 2022.,2022-02-18,A,Re-referred to Com. on NAT. RES.,2022-03-22,https://legiscan.com/CA/text/AB2649/id/2553647
624576,CA,AB2067,Urban water management plans.,2014-02-20,A,"Chaptered by Secretary of State - Chapter 463, Statutes of 2014.",2014-09-19,https://legiscan.com/CA/text/AB2067/id/1046238
1144609,CA,SB69,Ocean Resiliency Act of 2019.,2019-01-09,S,August 30 hearing postponed by committee.,2019-08-30,https://legiscan.com/CA/text/SB69/id/2046093
265752,CA,SB237,California Global Warming Solutions Act of 2006:,2011-02-09,,Returned to Secretary of Senate pursuant to Joint Rule 56.,2012-01-31,https://legiscan.com/CA/text/SB237/id/231580
1458813,CA,AB1261,State Air Resources Board: greenhouse gas emissions: incentive programs.,2021-02-19,A,"Chaptered by Secretary of State - Chapter 714, Statutes of 2021.",2021-10-08,https://legiscan.com/CA/text/AB1261/id/2436778
623842,CA,SB1125,California Global Warming Solutions Act of 2006: emissions reduction.,2014-02-19,S,Held in committee and under submission.,2014-05-23,https://legiscan.com/CA/text/SB1125/id/1022498
1385560,CA,SB12,Local government: planning and zoning: wildfires.,2020-12-07,S,July 12 set for first hearing. Failed passage in committee. (Ayes 4. Noes 2.) Reconsideration granted.,2021-07-12,https://legiscan.com/CA/text/SB12/id/2422444
1592654,CA,AB2344,Wildlife connectivity: transportation projects.,2022-02-16,A,Re-referred to Com. on TRANS.,2022-04-07,https://legiscan.com/CA/text/AB2344/id/2565862
1562596,CA,SB852,Climate resilience districts: formation: funding mechanisms.,2022-01-18,S,Set for hearing April 7.,2022-03-30,https://legiscan.com/CA/text/SB852/id/2544089
782280,CA,SCR68,California Invasive Species Action Week.,2015-05-26,S,"Chaptered by Secretary of State. Res. Chapter 144, Statutes of 2015.",2015-08-26,https://legiscan.com/CA/text/SCR68/id/1259837
1517131,CA,SCR53,Climate change.,2021-06-22,S,Referred to Com. on NAT. RES.,2022-04-07,https://legiscan.com/CA/text/SCR53/id/2419148
1215203,CA,AB1298,"Climate Resiliency, Fire Risk Reduction, Recycling, Groundwater and Drinking Water Supply, Clean Beaches, and Jobs Infrastructure Bond Act of 2020.",2019-02-22,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2020-02-03,https://legiscan.com/CA/text/AB1298/id/2050183
1214367,CA,AB975,Environmental protection: California Coastal Resilience and Adaptation Leadership and Coordination Act of 2019.,2019-02-21,A,In committee: Held under submission.,2019-08-30,https://legiscan.com/CA/text/AB975/id/2043678
832318,CA,SB919,Water supply: creation or augmentation of local water supplies.,2016-01-27,S,Last day to consider Governor's veto pursuant to Joint Rule 58.5.,2016-11-30,https://legiscan.com/CA/text/SB919/id/1427108
625517,CA,SB1420,Water management: urban water management plans.,2014-02-21,S,"Chaptered by Secretary of State. Chapter 490, Statutes of 2014.",2014-09-19,https://legiscan.com/CA/text/SB1420/id/1046167
513865,CA,AB1200,Recycled water: agricultural irrigation impoundments: pilot project.,2013-02-22,A,Last day to consider Governor's veto pursuant to Joint Rule 58.5.,2014-03-06,https://legiscan.com/CA/text/AB1200/id/885457
1092214,CA,AB2887,Migrant farm labor centers.,2018-02-16,A,"Chaptered by Secretary of State - Chapter 999, Statutes of 2018.",2018-09-30,https://legiscan.com/CA/text/AB2887/id/1822143
1212579,CA,AB948,Coyote Valley Conservation Program.,2019-02-20,A,"Chaptered by Secretary of State - Chapter 356, Statutes of 2019.",2019-09-27,https://legiscan.com/CA/text/AB948/id/2055345
512107,CA,SB511,Trade promotion of California ports: California Export,2013-02-21,S,"Set, second hearing. Held under submission.",2014-08-14,https://legiscan.com/CA/text/SB511/id/1038783
961516,CA,AB558,Alternative fuel vehicles: flexible fuel vehicles.,2017-02-14,A,Vetoed by Governor.,2018-09-21,https://legiscan.com/CA/text/AB558/id/1818139
1444452,CA,SB347,Urban forestry: California Community and Neighborhood Tree Voluntary Tax Contribution Fund.,2021-02-09,S,"Chaptered by Secretary of State. Chapter 104, Statutes of 2021.",2021-07-16,https://legiscan.com/CA/text/SB347/id/2425131
1581319,CA,SB905,Decarbonized Cement and Geologic Carbon Sequestration Demonstration Act.,2022-02-02,S,Set for hearing April 20.,2022-04-06,https://legiscan.com/CA/text/SB905/id/2524094
1385520,CA,AB51,Climate change: adaptation: regional climate adaptation planning groups: regional climate adaptation plans.,2020-12-07,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB51/id/2218898
626031,CA,AB2554,"Clean, Safe, and Reliable Drinking Water Act of 2014.",2014-02-21,A,From committee: Do pass and re-refer to Com. on APPR. (Ayes 10. Noes 3.) (April 29). Re-referred to Com. on APPR.,2014-04-30,https://legiscan.com/CA/text/AB2554/id/1014683
1092589,CA,AB2892,Pest control: mosquito abatement.,2018-02-16,A,In committee: Held under submission.,2018-08-16,https://legiscan.com/CA/text/AB2892/id/1800422
1458982,CA,AB1431,Forestry: forest carbon and resilience goals.,2021-02-19,A,In committee: Held under submission.,2021-08-26,https://legiscan.com/CA/text/AB1431/id/2424700
1344521,CA,SB1101,Water and Climate Science Advisory Board.,2020-02-19,S,From committee with author's amendments. Read second time and amended. Re-referred to Com. on RLS.,2020-03-25,https://legiscan.com/CA/text/SB1101/id/2175616
1092230,CA,AB3001,Zero-emissions buildings and sources of heat energy.,2018-02-16,A,"In committee: Set, first hearing. Hearing canceled at the request of author.",2018-04-09,https://legiscan.com/CA/text/AB3001/id/1774297
853556,CA,AB2480,Source watersheds: financing.,2016-02-19,A,"Chaptered by Secretary of State - Chapter 695, Statutes of 2016.",2016-09-27,https://legiscan.com/CA/text/AB2480/id/1431012
661040,CA,SB32,California Global Warming Solutions Act of 2006: emissions limit.,2014-12-01,S,"Chaptered by Secretary of State. Chapter 249, Statutes of 2016.",2016-09-08,https://legiscan.com/CA/text/SB32/id/1428776
1592700,CA,SB1068,Governor’s Office of Business and Economic Development: Climate change.,2022-02-15,S,Set for hearing April 18.,2022-04-06,https://legiscan.com/CA/text/SB1068/id/2549487
1456984,CA,SB589,Air pollution: alternative vehicles and vehicle infrastructure.,2021-02-18,S,"Chaptered by Secretary of State. Chapter 732, Statutes of 2021.",2021-10-08,https://legiscan.com/CA/text/SB589/id/2436557
1433170,CA,AB377,Water quality: impaired waters.,2021-02-01,A,From committee: Filed with the Chief Clerk pursuant to Joint Rule 56.,2022-02-01,https://legiscan.com/CA/text/AB377/id/2366208
557540,CA,AJR24,Forest protection and restoration.,2013-06-03,A,"Chaptered by Secretary of State - Res. Chapter 112, Statutes of 2013.",2013-09-09,https://legiscan.com/CA/text/AJR24/id/884891
1592535,CA,AB2257,State lands: oil and gas leases: cost study.,2022-02-16,A,From committee: Do pass and re-refer to Com. on APPR. (Ayes 7. Noes 1.) (April 4). Re-referred to Com. on APPR.,2022-04-05,https://legiscan.com/CA/text/AB2257/id/2553628
1456991,CA,SB596,Greenhouse gases: cement sector: net-zero emissions strategy.,2021-02-18,S,"Chaptered by Secretary of State. Chapter 246, Statutes of 2021.",2021-09-23,https://legiscan.com/CA/text/SB596/id/2434232
284773,CA,AB1314,Air resources: Alternative and Renewable Fuel and,2011-02-18,,"Chaptered by Secretary of State - Chapter 487, Statutes of 2011.",2011-10-06,https://legiscan.com/CA/text/AB1314/id/354077
61372,CA,AB1504,Forest resources: carbon sequestration.,2009-02-27,,"Chaptered by Secretary of State - Chapter 534, Statutes of 2010.",2010-09-29,https://legiscan.com/CA/text/AB1504/id/60900
1214377,CA,SB535,Greenhouse gases: wildfires and forest fires: air emissions.,2019-02-21,S,August 30 hearing: Held in committee and under submission.,2019-08-30,https://legiscan.com/CA/text/SB535/id/2044120
1592507,CA,AB2238,Extreme heat: statewide extreme heat ranking system.,2022-02-16,A,From committee: Do pass and re-refer to Com. on APPR. (Ayes 10. Noes 0.) (March 30). Re-referred to Com. on APPR.,2022-03-30,https://legiscan.com/CA/text/AB2238/id/2555629
625668,CA,AB2512,Pupil rights: gender equity: interscholastic athletics.,2014-02-21,A,Vetoed by Governor.,2014-09-27,https://legiscan.com/CA/text/AB2512/id/1044374
279180,CA,AB693,Local government: Sonoma County Regional Climate,2011-02-17,,"Chaptered by Secretary of State - Chapter 599, Statutes of 2012.",2012-09-27,https://legiscan.com/CA/text/AB693/id/665061
